fecha,producto_id,Amazon,Decathlon,Deporvillage
2023-11-12,PROD_015,144.47,152.04,143.29
2023-11-12,PROD_016,778.15,777.63,839.68
2023-11-12,PROD_017,86.03,85.89,90.37
2023-11-12,PROD_018,63.06,64.73,71.23
2023-11-12,PROD_019,106.03,95.49,114.11
2023-11-12,PROD_020,75.83,72.51,75.59
2023-11-12,PROD_021,132.58,115.34,125.02
2023-11-12,PROD_022,19.63,18.3,21.11
2023-11-12,PROD_023,36.33,33.13,34.09
2023-11-12,PROD_024,52.21,46.13,51.31
2023-11-13,PROD_001,90.03,115.61,103.31
2023-11-13,PROD_002,122.06,117.56,125.91
2023-11-13,PROD_003,89.06,77.66,86.42
2023-11-13,PROD_004,74.99,65.03,76.0
2023-11-13,PROD_005,32.25,33.08,33.7
2023-11-13,PROD_006,67.66,62.13,64.05
2023-11-13,PROD_007,71.72,64.63,71.92
2023-11-13,PROD_008,64.26,57.97,66.34
2023-11-13,PROD_009,391.97,352.37,376.16
2023-11-13,PROD_010,183.36,154.23,172.74
2023-11-13,PROD_011,48.01,42.38,44.66
2023-11-13,PROD_012,54.06,50.07,54.12
2023-11-13,PROD_013,25.32,22.59,25.26
2023-11-13,PROD_014,43.51,37.07,39.46
2023-11-13,PROD_015,145.6,156.24,142.95
2023-11-13,PROD_016,796.1,761.42,816.87
2023-11-13,PROD_017,105.01,84.14,93.69
2023-11-13,PROD_018,73.46,61.53,67.43
2023-11-13,PROD_019,106.55,95.61,104.0
2023-11-13,PROD_020,84.5,70.47,74.36
2023-11-13,PROD_021,136.06,119.62,130.51
2023-11-13,PROD_022,19.03,17.87,20.9
2023-11-13,PROD_023,31.89,32.5,35.79
2023-11-13,PROD_024,47.73,46.44,48.53
2023-11-14,PROD_001,90.04,114.65,104.06
2023-11-14,PROD_002,120.38,118.51,127.99
2023-11-14,PROD_003,79.96,79.26,82.34
2023-11-14,PROD_004,80.23,67.15,76.93
2023-11-14,PROD_005,31.86,30.32,33.93
2023-11-14,PROD_006,66.67,60.47,63.36
2023-11-14,PROD_007,72.14,61.37,68.54
2023-11-14,PROD_008,66.88,59.78,65.04
2023-11-14,PROD_009,399.2,348.64,377.83
2023-11-14,PROD_010,186.85,156.91,172.3
2023-11-14,PROD_011,42.58,40.83,45.28
2023-11-14,PROD_012,59.22,49.5,54.84
2023-11-14,PROD_013,26.04,22.43,25.74
2023-11-14,PROD_014,37.92,36.78,39.37
2023-11-14,PROD_015,144.34,150.26,139.83
2023-11-14,PROD_016,796.19,753.81,808.55
2023-11-14,PROD_017,101.35,86.19,97.88
2023-11-14,PROD_018,72.41,63.67,68.07
2023-11-14,PROD_019,110.0,100.32,109.79
2023-11-14,PROD_020,72.9,69.51,80.16
2023-11-14,PROD_021,139.26,116.62,127.32
2023-11-14,PROD_022,19.62,18.12,19.37
2023-11-14,PROD_023,36.82,31.33,33.72
2023-11-14,PROD_024,50.27,43.99,50.3
2023-11-15,PROD_001,86.32,117.53,101.96
2023-11-15,PROD_002,122.44,114.88,128.27
2023-11-15,PROD_003,89.84,76.93,85.63
2023-11-15,PROD_004,68.74,66.44,78.7
2023-11-15,PROD_005,33.56,33.07,34.83
2023-11-15,PROD_006,67.39,59.91,66.99
2023-11-15,PROD_007,69.86,66.95,67.79
2023-11-15,PROD_008,62.79,59.62,62.67
2023-11-15,PROD_009,393.58,346.85,376.06
2023-11-15,PROD_010,187.14,157.32,175.29
2023-11-15,PROD_011,47.37,42.59,46.8
2023-11-15,PROD_012,53.35,51.39,57.84
2023-11-15,PROD_013,25.64,22.71,24.67
2023-11-15,PROD_014,42.03,37.13,41.15
2023-11-15,PROD_015,148.69,152.9,137.51
2023-11-15,PROD_016,779.99,762.84,821.18
2023-11-15,PROD_017,96.89,90.87,88.17
2023-11-15,PROD_018,74.34,64.57,70.08
2023-11-15,PROD_019,107.27,102.06,117.56
2023-11-15,PROD_020,80.54,76.24,82.91
2023-11-15,PROD_021,138.04,116.93,127.98
2023-11-15,PROD_022,19.53,18.18,19.88
2023-11-15,PROD_023,36.31,30.04,33.79
2023-11-15,PROD_024,52.62,45.73,52.09
2023-11-16,PROD_001,88.03,117.73,106.38
2023-11-16,PROD_002,123.62,115.43,129.29
2023-11-16,PROD_003,86.13,80.74,83.31
2023-11-16,PROD_004,78.67,72.07,75.7
2023-11-16,PROD_005,33.58,30.19,36.63
2023-11-16,PROD_006,62.4,60.59,61.99
2023-11-16,PROD_007,73.42,63.85,70.12
2023-11-16,PROD_008,58.86,59.07,67.73
2023-11-16,PROD_009,396.17,356.45,377.05
2023-11-16,PROD_010,187.02,158.28,174.04
2023-11-16,PROD_011,45.05,41.92,42.76
2023-11-16,PROD_012,56.36,50.51,55.88
2023-11-16,PROD_013,23.84,22.92,26.0
2023-11-16,PROD_014,42.65,35.7,41.63
2023-11-16,PROD_015,142.84,156.33,139.62
2023-11-16,PROD_016,803.42,762.42,823.71
2023-11-16,PROD_017,95.76,89.01,95.9
2023-11-16,PROD_018,68.0,60.39,70.26
2023-11-16,PROD_019,118.74,103.53,113.7
2023-11-16,PROD_020,84.18,75.39,76.64
2023-11-16,PROD_021,134.5,117.31,127.93
2023-11-16,PROD_022,19.31,18.25,18.88
2023-11-16,PROD_023,33.88,32.21,34.61
2023-11-16,PROD_024,48.35,45.23,50.83
2023-11-17,PROD_001,88.7,118.34,105.66
2023-11-17,PROD_002,120.76,119.57,125.64
2023-11-17,PROD_003,88.36,78.71,84.9
2023-11-17,PROD_004,74.15,71.72,73.76
2023-11-17,PROD_005,37.02,31.41,35.86
2023-11-17,PROD_006,67.39,58.25,65.78
2023-11-17,PROD_007,73.48,63.04,68.43
2023-11-17,PROD_008,61.27,59.64,65.4
2023-11-17,PROD_009,384.04,355.4,373.31
2023-11-17,PROD_010,188.42,159.19,171.62
2023-11-17,PROD_011,47.6,40.33,45.36
2023-11-17,PROD_012,52.87,50.43,56.2
2023-11-17,PROD_013,24.22,23.2,24.77
2023-11-17,PROD_014,36.16,36.51,38.17
2023-11-17,PROD_015,145.11,156.03,139.36
2023-11-17,PROD_016,801.72,751.17,818.95
2023-11-17,PROD_017,96.46,84.6,96.5
2023-11-17,PROD_018,65.97,62.72,70.63
2023-11-17,PROD_019,119.45,103.9,112.8
2023-11-17,PROD_020,81.79,75.95,78.59
2023-11-17,PROD_021,136.56,117.41,128.61
2023-11-17,PROD_022,19.7,19.02,20.0
2023-11-17,PROD_023,34.66,31.83,35.53
2023-11-17,PROD_024,52.59,47.09,50.99
2023-11-18,PROD_001,87.63,116.54,105.21
2023-11-18,PROD_002,122.81,115.1,129.74
2023-11-18,PROD_003,85.69,77.16,87.2
2023-11-18,PROD_004,74.74,71.25,75.81
2023-11-18,PROD_005,36.32,32.2,33.9
2023-11-18,PROD_006,67.39,61.01,62.14
2023-11-18,PROD_007,67.94,63.71,68.95
2023-11-18,PROD_008,59.83,59.64,68.24
2023-11-18,PROD_009,383.12,360.72,375.17
2023-11-18,PROD_010,184.13,158.21,173.37
2023-11-18,PROD_011,47.01,42.57,45.86
2023-11-18,PROD_012,55.55,53.34,55.77
2023-11-18,PROD_013,26.68,21.81,24.64
2023-11-18,PROD_014,42.08,38.04,38.93
2023-11-18,PROD_015,143.19,157.98,139.49
2023-11-18,PROD_016,783.04,757.99,803.27
2023-11-18,PROD_017,91.72,87.16,94.51
2023-11-18,PROD_018,66.26,66.25,68.09
2023-11-18,PROD_019,99.48,99.94,107.17
2023-11-18,PROD_020,85.78,73.02,80.15
2023-11-18,PROD_021,134.96,115.26,129.24
2023-11-18,PROD_022,21.24,17.73,19.79
2023-11-18,PROD_023,35.9,31.42,37.24
2023-11-18,PROD_024,49.99,44.73,50.7
2023-11-19,PROD_001,91.37,116.97,105.32
2023-11-19,PROD_002,123.06,116.68,127.78
2023-11-19,PROD_003,80.65,79.43,86.78
2023-11-19,PROD_004,80.78,68.59,69.79
2023-11-19,PROD_005,34.27,31.12,34.3
2023-11-19,PROD_006,69.84,58.56,67.33
2023-11-19,PROD_007,76.84,66.54,66.21
2023-11-19,PROD_008,59.23,58.86,65.25
2023-11-19,PROD_009,394.49,358.29,367.81
2023-11-19,PROD_010,187.5,161.6,173.79
2023-11-19,PROD_011,44.17,43.13,46.69
2023-11-19,PROD_012,58.34,53.53,52.06
2023-11-19,PROD_013,26.71,23.11,24.24
2023-11-19,PROD_014,41.83,37.66,39.66
2023-11-19,PROD_015,145.7,155.04,143.6
2023-11-19,PROD_016,790.53,751.48,850.38
2023-11-19,PROD_017,92.71,90.45,94.16
2023-11-19,PROD_018,63.89,62.94,74.36
2023-11-19,PROD_019,113.43,97.2,103.87
2023-11-19,PROD_020,87.05,74.69,80.65
2023-11-19,PROD_021,137.48,118.31,126.92
2023-11-19,PROD_022,20.14,17.99,19.88
2023-11-19,PROD_023,33.99,32.15,35.77
2023-11-19,PROD_024,48.73,45.06,51.88
2023-11-20,PROD_001,90.81,114.17,101.83
2023-11-20,PROD_002,119.85,116.1,124.98
2023-11-20,PROD_003,77.74,80.27,83.17
2023-11-20,PROD_004,77.14,70.75,74.29
2023-11-20,PROD_005,32.05,34.06,35.98
2023-11-20,PROD_006,70.57,62.87,63.25
2023-11-20,PROD_007,64.82,65.97,69.65
2023-11-20,PROD_008,61.93,58.19,64.14
2023-11-20,PROD_009,390.63,358.84,376.49
2023-11-20,PROD_010,186.72,161.18,176.24
2023-11-20,PROD_011,45.48,43.21,47.18
2023-11-20,PROD_012,53.48,47.71,58.41
2023-11-20,PROD_013,25.55,21.99,24.8
2023-11-20,PROD_014,40.2,36.89,37.8
2023-11-20,PROD_015,146.76,153.35,137.42
2023-11-20,PROD_016,788.46,773.77,845.69
2023-11-20,PROD_017,99.55,85.44,94.03
2023-11-20,PROD_018,69.38,63.71,71.08
2023-11-20,PROD_019,112.67,96.91,108.49
2023-11-20,PROD_020,80.39,72.76,79.0
2023-11-20,PROD_021,134.98,115.27,127.86
2023-11-20,PROD_022,18.9,18.03,20.26
2023-11-20,PROD_023,33.57,31.88,36.2
2023-11-20,PROD_024,51.92,46.2,48.41
2023-11-21,PROD_001,83.68,107.6,92.2
2023-11-21,PROD_002,112.87,110.3,115.74
2023-11-21,PROD_003,82.98,79.19,85.09
2023-11-21,PROD_004,80.98,69.91,77.64
2023-11-21,PROD_005,35.04,31.86,36.19
2023-11-21,PROD_006,61.86,58.86,63.01
2023-11-21,PROD_007,70.8,66.29,70.22
2023-11-21,PROD_008,64.61,57.93,65.04
2023-11-21,PROD_009,365.96,326.45,353.11
2023-11-21,PROD_010,177.23,144.44,162.22
2023-11-21,PROD_011,42.71,43.14,43.06
2023-11-21,PROD_012,59.95,50.42,53.43
2023-11-21,PROD_013,24.61,23.8,26.09
2023-11-21,PROD_014,40.64,38.41,38.96
2023-11-21,PROD_015,134.04,137.23,133.38
2023-11-21,PROD_016,720.79,709.84,746.87
2023-11-21,PROD_017,93.72,90.63,98.71
2023-11-21,PROD_018,68.83,63.52,73.51
2023-11-21,PROD_019,105.84,99.99,105.53
2023-11-21,PROD_020,83.07,69.69,79.45
2023-11-21,PROD_021,126.81,106.93,116.46
2023-11-21,PROD_022,21.3,18.94,20.79
2023-11-21,PROD_023,37.18,32.69,34.09
2023-11-21,PROD_024,46.48,45.05,49.01
2023-11-22,PROD_001,84.82,104.31,95.48
2023-11-22,PROD_002,111.7,105.4,116.19
2023-11-22,PROD_003,82.4,74.33,86.88
2023-11-22,PROD_004,73.61,64.88,74.85
2023-11-22,PROD_005,37.11,30.34,32.86
2023-11-22,PROD_006,60.64,61.63,61.43
2023-11-22,PROD_007,71.34,65.4,69.06
2023-11-22,PROD_008,60.03,56.3,63.49
2023-11-22,PROD_009,362.42,324.08,345.06
2023-11-22,PROD_010,172.29,147.71,159.18
2023-11-22,PROD_011,45.0,40.58,44.41
2023-11-22,PROD_012,51.38,49.01,56.17
2023-11-22,PROD_013,23.62,22.34,25.94
2023-11-22,PROD_014,38.83,38.01,40.54
2023-11-22,PROD_015,136.3,146.04,129.39
2023-11-22,PROD_016,744.23,706.88,742.72
2023-11-22,PROD_017,95.99,84.95,97.49
2023-11-22,PROD_018,70.4,63.05,71.4
2023-11-22,PROD_019,103.84,95.5,113.44
2023-11-22,PROD_020,81.16,73.76,78.46
2023-11-22,PROD_021,127.5,107.25,119.06
2023-11-22,PROD_022,20.65,17.93,19.49
2023-11-22,PROD_023,33.16,32.55,35.6
2023-11-22,PROD_024,51.05,47.23,52.28
2023-11-23,PROD_001,83.16,107.45,97.34
2023-11-23,PROD_002,114.41,104.93,116.52
2023-11-23,PROD_003,83.45,78.02,88.51
2023-11-23,PROD_004,71.05,68.52,74.28
2023-11-23,PROD_005,33.71,31.11,34.37
2023-11-23,PROD_006,60.86,62.18,62.66
2023-11-23,PROD_007,75.45,66.35,71.17
2023-11-23,PROD_008,63.52,60.45,63.16
2023-11-23,PROD_009,364.41,340.07,352.27
2023-11-23,PROD_010,173.97,149.99,159.66
2023-11-23,PROD_011,43.04,41.65,44.73
2023-11-23,PROD_012,55.64,51.55,51.65
2023-11-23,PROD_013,26.82,24.04,24.21
2023-11-23,PROD_014,41.99,36.09,40.48
2023-11-23,PROD_015,131.73,140.52,130.9
2023-11-23,PROD_016,740.82,721.86,748.37
2023-11-23,PROD_017,93.04,90.51,98.36
2023-11-23,PROD_018,67.42,62.56,73.62
2023-11-23,PROD_019,108.89,96.55,109.59
2023-11-23,PROD_020,74.53,75.25,81.36
2023-11-23,PROD_021,128.01,106.08,116.59
2023-11-23,PROD_022,21.16,18.6,20.15
2023-11-23,PROD_023,34.05,32.64,36.28
2023-11-23,PROD_024,53.62,46.47,51.6
2023-11-24,PROD_001,86.55,112.975,101.725
2023-11-24,PROD_002,119.2875,111.625,126.15
2023-11-24,PROD_003,74.89,70.89,78.76
2023-11-24,PROD_004,62.96,58.04,67.14
2023-11-24,PROD_005,30.76,26.77,31.87
2023-11-24,PROD_006,61.15,52.93,57.41
2023-11-24,PROD_007,63.55,55.4,64.31
2023-11-24,PROD_008,52.55,50.12,56.51
2023-11-24,PROD_009,393.6625,339.6125,355.13750000000005
2023-11-24,PROD_010,175.025,155.01250000000002,174.7125
2023-11-24,PROD_011,43.64,34.58,39.35
2023-11-24,PROD_012,48.46,44.76,49.87
2023-11-24,PROD_013,21.76,20.18,22.01
2023-11-24,PROD_014,35.66,33.46,34.77
2023-11-24,PROD_015,144.175,144.36249999999998,135.01250000000002
2023-11-24,PROD_016,780.7125000000001,746.1624999999999,785.3
2023-11-24,PROD_017,88.97,75.02,88.46
2023-11-24,PROD_018,64.9,57.0,66.13
2023-11-24,PROD_019,101.23,89.51,99.46
2023-11-24,PROD_020,69.24,65.14,68.99
2023-11-24,PROD_021,129.2,108.1625,126.7625
2023-11-24,PROD_022,18.31,16.13,18.11
2023-11-24,PROD_023,31.06,29.1,32.82
2023-11-24,PROD_024,42.42,39.46,42.75
2023-11-25,PROD_001,90.4,122.1,107.3375
2023-11-25,PROD_002,126.625,115.475,126.0
2023-11-25,PROD_003,89.88,73.79,82.89
2023-11-25,PROD_004,81.58,69.02,78.21
2023-11-25,PROD_005,37.78,31.59,37.02
2023-11-25,PROD_006,61.84,58.41,65.29
2023-11-25,PROD_007,71.56,67.98,71.45
2023-11-25,PROD_008,69.94,56.36,61.16
2023-11-25,PROD_009,407.1125,364.45,396.2125
2023-11-25,PROD_010,195.6625,163.275,181.925
2023-11-25,PROD_011,42.72,43.91,42.91
2023-11-25,PROD_012,54.52,51.11,57.28
2023-11-25,PROD_013,26.81,22.26,24.19
2023-11-25,PROD_014,42.3,38.2,40.97
2023-11-25,PROD_015,154.6625,161.0875,150.53750000000002
2023-11-25,PROD_016,809.975,769.05,861.0
2023-11-25,PROD_017,90.4,84.72,99.15
2023-11-25,PROD_018,63.77,63.93,72.01
2023-11-25,PROD_019,107.55,101.15,108.28
2023-11-25,PROD_020,80.22,76.11,79.2
2023-11-25,PROD_021,139.1,116.6375,134.2125
2023-11-25,PROD_022,18.26,18.46,20.49
2023-11-25,PROD_023,34.93,31.83,33.17
2023-11-25,PROD_024,52.71,46.35,50.02
2023-11-26,PROD_001,92.725,120.4375,106.625
2023-11-26,PROD_002,127.075,118.6,129.35
2023-11-26,PROD_003,80.15,80.98,80.3
2023-11-26,PROD_004,74.42,67.75,74.43
2023-11-26,PROD_005,35.39,32.05,34.19
2023-11-26,PROD_006,60.21,57.65,65.2
2023-11-26,PROD_007,72.32,61.11,70.8
2023-11-26,PROD_008,64.46,57.45,64.54
2023-11-26,PROD_009,405.8625,371.0625,384.3
2023-11-26,PROD_010,192.625,166.4875,177.225
2023-11-26,PROD_011,43.67,43.11,48.11
2023-11-26,PROD_012,56.13,49.14,54.91
2023-11-26,PROD_013,25.72,22.78,24.36
2023-11-26,PROD_014,38.38,35.38,40.79
2023-11-26,PROD_015,148.3,159.1875,143.4125
2023-11-26,PROD_016,811.4875000000001,771.25,867.9875
2023-11-26,PROD_017,87.37,89.33,92.33
2023-11-26,PROD_018,71.2,66.11,72.71
2023-11-26,PROD_019,115.51,103.79,108.41
2023-11-26,PROD_020,81.39,73.67,82.81
2023-11-26,PROD_021,141.85,117.725,129.0
2023-11-26,PROD_022,20.31,18.35,20.16
2023-11-26,PROD_023,35.84,31.62,34.53
2023-11-26,PROD_024,50.62,44.5,51.89
2023-11-27,PROD_001,87.6375,111.8375,101.9625
2023-11-27,PROD_002,116.35,116.725,123.4125
2023-11-27,PROD_003,80.18,79.99,81.82
2023-11-27,PROD_004,82.03,72.79,77.53
2023-11-27,PROD_005,34.01,31.53,36.45
2023-11-27,PROD_006,70.77,59.53,64.2
2023-11-27,PROD_007,64.94,65.88,69.62
2023-11-27,PROD_008,62.77,61.11,64.48
2023-11-27,PROD_009,389.3375,341.175,365.525
2023-11-27,PROD_010,185.6625,150.575,171.3625
2023-11-27,PROD_011,47.39,42.8,43.99
2023-11-27,PROD_012,55.24,52.12,56.76
2023-11-27,PROD_013,25.09,22.53,25.54
2023-11-27,PROD_014,41.14,38.58,38.95
2023-11-27,PROD_015,142.05,145.61249999999998,138.3375
2023-11-27,PROD_016,789.9124999999999,714.375,804.425
2023-11-27,PROD_017,89.98,88.32,93.92
2023-11-27,PROD_018,73.22,65.14,72.32
2023-11-27,PROD_019,100.56,98.72,108.98
2023-11-27,PROD_020,83.05,73.51,78.52
2023-11-27,PROD_021,135.0625,109.725,124.475
2023-11-27,PROD_022,20.41,17.57,20.22
2023-11-27,PROD_023,36.72,32.0,33.05
2023-11-27,PROD_024,54.55,46.97,49.01
2023-11-28,PROD_001,96.7875,128.97500000000002,114.4
2023-11-28,PROD_002,135.475,125.075,136.75
2023-11-28,PROD_003,82.32,79.53,79.41
2023-11-28,PROD_004,80.64,65.59,77.63
2023-11-28,PROD_005,33.29,31.56,33.95
2023-11-28,PROD_006,63.34,60.66,64.49
2023-11-28,PROD_007,65.33,61.92,69.72
2023-11-28,PROD_008,68.72,62.06,65.09
2023-11-28,PROD_009,432.9,391.125,424.2375
2023-11-28,PROD_010,208.0125,174.35,190.3
2023-11-28,PROD_011,46.41,40.07,45.04
2023-11-28,PROD_012,56.55,51.3,58.01
2023-11-28,PROD_013,23.88,22.38,23.88
2023-11-28,PROD_014,40.99,34.96,40.34
2023-11-28,PROD_015,159.46249999999998,164.8375,149.1625
2023-11-28,PROD_016,858.3499999999999,824.275,913.575
2023-11-28,PROD_017,92.27,88.57,93.62
2023-11-28,PROD_018,69.56,65.56,70.83
2023-11-28,PROD_019,116.55,97.97,110.78
2023-11-28,PROD_020,86.9,75.96,77.18
2023-11-28,PROD_021,150.9375,128.8125,140.7875
2023-11-28,PROD_022,20.89,19.14,19.66
2023-11-28,PROD_023,33.1,32.11,35.52
2023-11-28,PROD_024,52.75,45.19,46.58
2023-11-29,PROD_001,98.8125,126.0125,115.5
2023-11-29,PROD_002,134.4875,126.625,141.6375
2023-11-29,PROD_003,90.25,73.72,80.55
2023-11-29,PROD_004,77.09,65.98,73.87
2023-11-29,PROD_005,33.3,32.33,34.67
2023-11-29,PROD_006,69.21,59.19,66.57
2023-11-29,PROD_007,76.01,60.39,70.69
2023-11-29,PROD_008,60.62,59.74,68.39
2023-11-29,PROD_009,423.9875,376.925,420.8875
2023-11-29,PROD_010,209.6125,171.175,189.85
2023-11-29,PROD_011,48.99,38.64,46.25
2023-11-29,PROD_012,56.23,49.96,53.74
2023-11-29,PROD_013,23.62,22.16,25.68
2023-11-29,PROD_014,40.83,37.35,40.19
2023-11-29,PROD_015,159.35,172.85,154.5
2023-11-29,PROD_016,854.1875,867.3375,932.325
2023-11-29,PROD_017,101.56,81.88,93.44
2023-11-29,PROD_018,75.08,62.88,68.99
2023-11-29,PROD_019,107.16,98.01,111.49
2023-11-29,PROD_020,83.07,73.66,80.35
2023-11-29,PROD_021,153.675,131.57500000000002,133.725
2023-11-29,PROD_022,19.5,17.68,21.14
2023-11-29,PROD_023,33.74,32.9,33.91
2023-11-29,PROD_024,51.3,46.67,47.34
2023-11-30,PROD_001,89.73,116.17,103.16
2023-11-30,PROD_002,124.8,115.79,123.22
2023-11-30,PROD_003,88.26,78.26,86.92
2023-11-30,PROD_004,73.87,66.4,73.92
2023-11-30,PROD_005,34.04,31.51,34.0
2023-11-30,PROD_006,66.34,58.16,64.56
2023-11-30,PROD_007,67.92,66.72,64.84
2023-11-30,PROD_008,64.36,56.9,63.17
2023-11-30,PROD_009,384.84,361.32,383.16
2023-11-30,PROD_010,184.52,156.39,169.27
2023-11-30,PROD_011,48.9,42.46,42.94
2023-11-30,PROD_012,54.38,49.4,57.09
2023-11-30,PROD_013,24.06,23.74,25.63
2023-11-30,PROD_014,38.18,36.45,40.5
2023-11-30,PROD_015,144.85,152.8,140.97
2023-11-30,PROD_016,785.99,763.46,821.97
2023-11-30,PROD_017,92.3,88.89,98.23
2023-11-30,PROD_018,63.61,66.78,67.75
2023-11-30,PROD_019,111.71,99.78,112.38
2023-11-30,PROD_020,74.29,72.7,83.91
2023-11-30,PROD_021,135.09,114.8,129.46
2023-11-30,PROD_022,21.1,18.09,20.3
2023-11-30,PROD_023,34.63,31.52,34.31
2023-11-30,PROD_024,53.92,46.43,48.13
2024-10-25,PROD_001,89.44,120.33,107.38
2024-10-25,PROD_002,128.73,118.78,128.86
2024-10-25,PROD_003,88.96,78.11,81.98
2024-10-25,PROD_004,71.01,70.55,78.25
2024-10-25,PROD_005,35.69,31.35,33.41
2024-10-25,PROD_006,61.22,58.16,65.76
2024-10-25,PROD_007,70.28,62.47,71.92
2024-10-25,PROD_008,62.83,60.53,62.9
2024-10-25,PROD_009,402.53,370.45,387.05
2024-10-25,PROD_010,193.41,164.34,177.19
2024-10-25,PROD_011,42.15,41.05,44.5
2024-10-25,PROD_012,52.42,49.25,51.46
2024-10-25,PROD_013,22.66,24.17,25.33
2024-10-25,PROD_014,42.08,35.48,39.49
2024-10-25,PROD_015,148.78,156.63,144.53
2024-10-25,PROD_016,813.78,783.0,851.95
2024-10-25,PROD_017,89.96,83.05,97.65
2024-10-25,PROD_018,67.04,62.7,69.72
2024-10-25,PROD_019,112.87,101.81,107.11
2024-10-25,PROD_020,81.47,74.98,78.2
2024-10-25,PROD_021,138.75,118.72,128.71
2024-10-25,PROD_022,20.2,18.05,20.75
2024-10-25,PROD_023,37.51,32.87,33.73
2024-10-25,PROD_024,49.71,44.79,48.86
2024-10-26,PROD_001,92.37,118.85,106.54
2024-10-26,PROD_002,125.59,118.79,134.2
2024-10-26,PROD_003,88.15,73.65,86.98
2024-10-26,PROD_004,79.82,67.01,70.52
2024-10-26,PROD_005,36.17,30.79,34.37
2024-10-26,PROD_006,61.51,57.98,68.65
2024-10-26,PROD_007,74.49,64.18,68.83
2024-10-26,PROD_008,67.08,61.83,66.27
2024-10-26,PROD_009,396.83,370.17,385.9
2024-10-26,PROD_010,196.38,166.4,182.7
2024-10-26,PROD_011,43.82,42.24,45.7
2024-10-26,PROD_012,55.38,49.3,55.54
2024-10-26,PROD_013,27.09,23.68,26.45
2024-10-26,PROD_014,40.73,35.76,39.44
2024-10-26,PROD_015,149.27,161.32,142.06
2024-10-26,PROD_016,819.8,783.63,838.9
2024-10-26,PROD_017,99.31,89.22,90.93
2024-10-26,PROD_018,71.49,61.43,69.46
2024-10-26,PROD_019,101.17,97.82,111.61
2024-10-26,PROD_020,77.19,72.95,81.28
2024-10-26,PROD_021,140.17,121.02,133.44
2024-10-26,PROD_022,21.71,17.54,19.01
2024-10-26,PROD_023,32.24,31.47,36.43
2024-10-26,PROD_024,50.49,48.38,50.67
2024-10-27,PROD_001,93.19,118.61,108.07
2024-10-27,PROD_002,126.85,120.13,127.27
2024-10-27,PROD_003,80.08,79.82,90.16
2024-10-27,PROD_004,70.96,65.12,72.94
2024-10-27,PROD_005,33.28,31.43,35.99
2024-10-27,PROD_006,62.05,59.01,64.44
2024-10-27,PROD_007,70.13,62.11,68.98
2024-10-27,PROD_008,65.84,59.59,66.37
2024-10-27,PROD_009,407.73,365.5,381.63
2024-10-27,PROD_010,188.9,161.81,179.52
2024-10-27,PROD_011,48.38,40.41,45.15
2024-10-27,PROD_012,58.73,52.57,55.09
2024-10-27,PROD_013,24.17,23.63,26.48
2024-10-27,PROD_014,38.5,37.25,38.12
2024-10-27,PROD_015,148.69,155.4,145.57
2024-10-27,PROD_016,833.37,811.81,847.19
2024-10-27,PROD_017,96.46,88.07,97.46
2024-10-27,PROD_018,74.9,60.96,69.08
2024-10-27,PROD_019,115.76,102.53,115.0
2024-10-27,PROD_020,77.41,72.65,77.05
2024-10-27,PROD_021,141.04,119.16,128.19
2024-10-27,PROD_022,20.59,18.69,19.9
2024-10-27,PROD_023,35.11,34.16,36.75
2024-10-27,PROD_024,47.39,43.47,52.81
2024-10-28,PROD_001,93.97,121.13,106.15
2024-10-28,PROD_002,124.43,118.46,132.15
2024-10-28,PROD_003,81.55,76.24,84.49
2024-10-28,PROD_004,75.45,68.87,79.15
2024-10-28,PROD_005,32.56,30.06,33.62
2024-10-28,PROD_006,67.53,57.43,62.87
2024-10-28,PROD_007,66.35,66.78,65.86
2024-10-28,PROD_008,60.26,57.04,68.92
2024-10-28,PROD_009,409.84,364.61,382.08
2024-10-28,PROD_010,189.75,162.94,179.87
2024-10-28,PROD_011,44.75,42.36,44.88
2024-10-28,PROD_012,54.9,51.01,54.73
2024-10-28,PROD_013,25.93,21.9,24.66
2024-10-28,PROD_014,37.2,36.06,40.2
2024-10-28,PROD_015,151.99,155.42,144.16
2024-10-28,PROD_016,826.04,791.76,850.05
2024-10-28,PROD_017,101.08,86.64,96.51
2024-10-28,PROD_018,67.62,61.67,71.82
2024-10-28,PROD_019,115.27,98.91,108.33
2024-10-28,PROD_020,82.89,72.6,80.83
2024-10-28,PROD_021,141.94,120.14,133.7
2024-10-28,PROD_022,21.62,18.17,19.61
2024-10-28,PROD_023,33.82,33.09,34.38
2024-10-28,PROD_024,50.13,45.84,51.86
2024-10-29,PROD_001,94.33,118.39,105.21
2024-10-29,PROD_002,125.02,121.03,128.95
2024-10-29,PROD_003,77.0,79.04,88.18
2024-10-29,PROD_004,71.97,69.71,76.08
2024-10-29,PROD_005,36.21,32.16,34.1
2024-10-29,PROD_006,64.01,60.37,64.53
2024-10-29,PROD_007,67.83,64.41,70.89
2024-10-29,PROD_008,59.7,60.28,67.23
2024-10-29,PROD_009,406.91,367.98,386.01
2024-10-29,PROD_010,192.37,161.28,178.93
2024-10-29,PROD_011,41.65,42.72,45.53
2024-10-29,PROD_012,56.66,48.86,51.85
2024-10-29,PROD_013,23.51,22.9,23.95
2024-10-29,PROD_014,41.78,35.02,39.79
2024-10-29,PROD_015,152.1,156.68,145.06
2024-10-29,PROD_016,806.63,777.41,863.04
